Mutants,initial_biomass,lag,t_max,max_slope,r2,y-intercept,x-intercept
mutant32_MgCl22.5mM,0.078,19.4575,23.3322222222222,0.081257142857143,0.993155273523835,-1.54640971428571,19.0310618846695
mutant32_MgCl22.5mM,0.085666666666667,11.9572222222222,15.8323611111111,0.115804447429809,0.995701025249665,-1.34129116331476,11.582380410111
mutant32_MgCl22.5mM,0.093333333333333,11.9572222222222,14.8325462962963,0.11245245143445,0.997161062293506,-1.25562285870016,11.1658113512276
WT_MgCl21.25mM,0.075333333333333,7.70722222222222,13.5825,0.114171428571428,0.999415172469043,-0.964233428571427,8.44548798798798
WT_MgCl21.25mM,0.074666666666667,10.7072222222222,15.0825462962963,0.107660670538714,0.999893925011033,-1.14879704769045,10.6705358785347
mutant1_MgCl21.25mM,0.08,10.9572222222222,15.0825462962963,0.109489103982552,0.999915681128019,-1.18137447975683,10.7898817031611
mutant1_MgCl21.25mM,0.071,10.7072222222222,15.5824537037037,0.114103808907947,0.998773206675784,-1.29401731972434,11.3407022264111
mutant11_MgCl21.25mM,0.081666666666667,8.70722222222222,13.8325,0.101485714285714,0.998190656224683,-0.812134476190476,8.0024512012012
mutant11_MgCl21.25mM,0.084,9.2075,16.3322685185185,0.142766457148864,0.992452736256546,-1.47220011359281,10.3119468185565
mutant13_MgCl21.25mM,0.074333333333333,11.9572222222222,16.3322685185185,0.111674345078725,0.998767123499106,-1.32906205712209,11.901229921565
mutant13_MgCl21.25mM,0.072333333333333,11.2072222222222,15.5824537037037,0.108730358880395,0.999571420924235,-1.21978578344085,11.2184471384172
mutant16_MgCl21.25mM,0.077,10.9572222222222,15.5824537037037,0.11467507396492,0.998045142530958,-1.28041903102716,11.1656263803139
mutant16_MgCl21.25mM,0.064,10.4572222222222,15.8323611111111,0.108373789427422,0.998855397809198,-1.2421463025278,11.4616856076594
WT_MgCl21.25mM,0.055666666666667,6.2075,13.5825,0.103314285714286,0.997708034900377,-0.822599619047617,7.96210914454277
WT_MgCl21.25mM,0.087666666666667,11.2072222222222,15.5824537037037,0.104271610752001,0.999724506235491,-1.10214088048701,10.5699036635037
mutant1_MgCl21.25mM,0.076,10.9572222222222,15.3325,0.103225496799012,0.999059868243272,-1.10420492967085,10.6970173446665
mutant1_MgCl21.25mM,0.09,11.7072222222222,15.5824537037037,0.112846009070605,0.998784344565749,-1.27691771199042,11.3155770638862
mutant11_MgCl21.25mM,0.079,8.20722222222222,13.8325,0.101485714285714,0.998839713221696,-0.820801142857142,8.0878490990991
mutant11_MgCl21.25mM,0.057666666666667,10.2072222222222,15.5824537037037,0.106329096943105,0.998889613240521,-1.19353489713922,11.2249133252572
mutant13_MgCl21.25mM,0.066,11.4572222222222,16.3322685185185,0.106073710285823,0.999450261745078,-1.24209098581027,11.7096967991726
mutant13_MgCl21.25mM,0.071666666666667,10.4572222222222,16.8322222222222,0.107542857142857,0.9982818586141,-1.19168526984127,11.0810266855591
mutant16_MgCl21.25mM,0.082333333333333,11.2072222222222,15.5824537037037,0.114675497594921,0.99948701522108,-1.28075896555538,11.1685494496786
mutant16_MgCl21.25mM,0.086666666666667,11.9572222222222,15.8323611111111,0.109859971850587,0.997906862491052,-1.24850941266166,11.3645524537333
mutant_MgCl21.25mM,0.082666666666667,23.7072222222222,24.5822222222222,0.034628571428572,0.98403687096947,-0.654413904761904,18.8980913091309
mutant_MgCl21.25mM,0.068333333333333,14.7075,20.8322222222222,0.083771428571429,0.998533051259575,-1.31197834920635,15.6614059420949
mutant32_MgCl21.25mM,0.072666666666667,18.7097222222222,23.0822222222222,0.079885714285714,0.9952255344285,-1.51643980952381,18.9826156413924
mutant32_MgCl21.25mM,0.083666666666667,11.4572222222222,16.0823148148148,0.10608435032639,0.998432925740667,-1.20108191887411,11.3219519672669
mutant32_MgCl21.25mM,0.056666666666667,9.70722222222222,15.5824537037037,0.107929825266631,0.998620397844351,-1.18881150546611,11.0146708986997
mutant_MgCl21.25mM,0.063,21.4572222222222,24.5822222222222,0.0392,0.992441688810156,-0.763123111111111,19.4674263038549
mutant_MgCl21.25mM,0.07,14.9577777777778,21.0822222222222,0.082057142857143,0.998548572461616,-1.28528025396825,15.6632342927886
mutant32_MgCl21.25mM,0.078333333333333,19.9572222222222,23.5822222222222,0.082971428571429,0.988489910229802,-1.62031733333333,19.5286179981634
mutant32_MgCl21.25mM,0.084666666666667,11.9572222222222,16.3322685185185,0.113732056400501,0.99790523713051,-1.33433581762961,11.7322754890743
mutant32_MgCl21.25mM,0.071,10.4572222222222,16.0823148148148,0.105512207916338,0.997828236895251,-1.1940472111834,11.3166735372478
WT_H2O21mM,,,4.08259259259259,0.024697418773247,0.958488484355023,-0.03049616560648,1.2347916147219
WT_H2O21mM,0.105,16.9572222222222,21.5822222222222,0.102628571428571,0.999137653326725,-1.62095263492063,15.7943603068547
mutant1_H2O21mM,0.105,14.4575,18.3329166666666,0.110430963830254,0.996918788137477,-1.49852165731973,13.5697598331491
mutant1_H2O21mM,,,22.8322222222222,0.009942857142857,0.941613103877255,-0.096184190476191,9.67369731800765
mutant11_H2O21mM,0.11,15.2075,18.3329166666666,0.109058161987031,0.999581530855225,-1.5256875288614,13.9896684582199
mutant13_H2O21mM,0.089,13.9575,18.3329166666666,0.113969502922368,0.998279902455386,-1.55522673295053,13.6459903138289
mutant16_H2O21mM,0.098,14.7075,18.3329166666666,0.110544204166631,0.997416920535751,-1.54943101630316,14.0163930617981
mutant16_H2O21mM,0.109666666666667,25.2072222222222,24.5822222222222,0.033714285714286,0.990740565053223,-0.627605396825395,18.6154143126177
WT_H2O21mM,0.101,16.9572222222222,20.8322222222222,0.114857142857143,0.99959093660672,-1.85256285714285,16.1292786069652
mutant1_H2O21mM,0.119333333333333,14.9577777777778,18.3329166666666,0.118415989113742,0.997873580144929,-1.62457712708981,13.7192379107635
mutant11_H2O21mM,0.123,15.2075,18.3329166666666,0.1216031668493,0.99759902594711,-1.66867405758432,13.7222911279298
mutant13_H2O21mM,0.115,14.7075,18.3329166666666,0.122862222254086,0.999113918784275,-1.69725621539896,13.814305034211
mutant16_H2O21mM,0.092333333333333,14.7075,18.3329166666666,0.115789445937385,0.999169882824546,-1.64025826324958,14.1658702135649
mutant16_H2O21mM,0.079666666666667,23.7072222222222,24.5822222222222,0.040914285714286,0.993262722810643,-0.811097396825396,19.8243078833023
mutant32_H2O21mM,0.111,24.7072222222222,24.0822222222222,0.0328,0.994814710441032,-0.583063555555555,17.7763279132791
mutant32_H2O21mM,0.117333333333333,14.9577777777778,18.3329166666666,0.119555730957407,0.999040346891088,-1.66113858599789,13.8942614686509
mutant32_H2O21mM,0.108,14.4575,18.3329166666666,0.119210695876626,0.998655356236442,-1.61931308661486,13.583622465309
mutant32_H2O21mM,0.103666666666667,24.2072222222222,23.8322222222222,0.0312,0.985073245952197,-0.540398666666666,17.3204700854701
mutant32_H2O21mM,0.104666666666667,15.2075,18.3329166666666,0.118984974356966,0.999355401105836,-1.6885082861384,14.1909370932225
mutant32_H2O21mM,0.109,14.7075,18.3329166666666,0.119217022152401,0.999230449627052,-1.65409573236813,13.874660702845
WT_H2O20.5mM,0.103333333333333,13.7075,16.8322222222222,0.1136,0.99934862645143,-1.43214044444444,12.6068701095461
mutant1_H2O20.5mM,0.116333333333333,13.2075,16.3322685185185,0.118533580411562,0.993642378153907,-1.42175559707637,11.9945385277309
mutant1_H2O20.5mM,0.115,18.7097222222222,22.5822222222222,0.113714285714286,0.9994615831139,-2.0137546031746,17.7088972640982
mutant11_H2O20.5mM,0.114,13.4575,16.5822222222222,0.123885714285714,0.997455689612242,-1.53663377777778,12.4036398113981
mutant13_H2O20.5mM,0.108,22.4572222222222,24.5822222222222,0.090971428571429,0.996293345632941,-1.87494653968254,20.610279173646
mutant13_H2O20.5mM,0.108333333333333,13.2075,16.8322222222222,0.122285714285714,0.998395451453686,-1.49834031746031,12.2527829698858
mutant16_H2O20.5mM,0.095333333333333,12.9575,16.3322685185185,0.111790403079733,0.993916085151569,-1.36079088089161,12.1726985805843
mutant16_H2O20.5mM,0.088333333333333,16.9572222222222,21.0822222222222,0.104114285714286,0.998919940380067,-1.72679384126984,16.5855610440297
WT_H2O20.5mM,0.109333333333333,13.7075,16.8322222222222,0.127542857142857,0.978239969838826,-1.66182971428571,13.0295788530466
mutant1_H2O20.5mM,0.105,12.7075,16.3322685185185,0.115218623477259,0.994788106585818,-1.37011483029801,11.8914355071117
mutant1_H2O20.5mM,0.121,18.4572222222222,22.0822222222222,0.109485714285714,0.999053666678762,-1.88435453968254,17.2109626536766
mutant11_H2O20.5mM,0.085,23.7072222222222,24.5822222222222,0.034171428571429,0.991966712898752,-0.64350965079365,18.8318041620215
mutant11_H2O20.5mM,0.111,13.2075,16.5822222222222,0.118628571428571,0.99419048849355,-1.42612533333333,12.0217694283879
mutant13_H2O20.5mM,0.093333333333333,16.9572222222222,20.8322222222222,0.060685714285714,0.996334489602412,-0.908051619047617,14.9631858129315
mutant13_H2O20.5mM,0.104333333333333,12.7075,16.5822222222222,0.1184,0.995291673879176,-1.42866844444444,12.0664564564564
mutant16_H2O20.5mM,0.105333333333333,12.7075,16.5822222222222,0.121485714285714,0.997707857827145,-1.45900311111111,12.0096681300303
mutant16_H2O20.5mM,0.100333333333333,16.9572222222222,21.0822222222222,0.108571428571429,0.999188102003912,-1.79726031746032,16.5537134502924
mutant32_H2O20.5mM,0.091666666666667,19.2083333333333,24.5822222222222,0.079657142857143,0.994739051350217,-1.49631625396825,18.7844579945799
mutant32_H2O20.5mM,0.099,24.4572222222222,23.8322222222222,0.030971428571429,0.985278268452474,-0.551284634920635,17.7997806478065
mutant32_H2O20.5mM,0.103333333333333,13.2075,16.8322222222222,0.117942857142857,0.997724178418416,-1.45657371428571,12.3498255813953
mutant32_H2O20.5mM,0.087,12.2072222222222,16.5822222222222,0.119085714285714,0.99842816069053,-1.41703911111111,11.8993207506931
mutant_H2O20.5mM,,,24.5822222222222,0.018171428571429,0.979187915563875,-0.297527428571428,16.3733647798742
mutant32_H2O20.5mM,0.096666666666667,19.4575,24.5822222222222,0.0768,0.996888843102916,-1.43858133333333,18.7315277777778
mutant32_H2O20.5mM,0.092666666666667,24.2072222222222,23.8322222222222,0.030742857142857,0.987481520231082,-0.552503936507936,17.9717823213548
mutant32_H2O20.5mM,0.099,13.2075,16.8322222222222,0.120457142857143,0.998295012041553,-1.50789473015873,12.518101412608
mutant32_H2O20.5mM,0.069,10.9572222222222,16.8322222222222,0.110857142857143,0.998966598481041,-1.33030539682539,12.0001775486827
WT_heat50C15min,0.083666666666667,18.7097222222222,24.5822222222222,0.101028571428571,0.995688293155293,-1.96250679365079,19.4252652086475
WT_heat50C15min,0.088333333333333,16.9572222222222,21.0822222222222,0.114742857142857,0.999738167969215,-1.92303441269841,16.7595130588756
mutant1_heat50C15min,0.105666666666667,15.2075,18.3329166666666,0.116362479997105,0.998117661221844,-1.67493031558025,14.3940754410006
mutant1_heat50C15min,0.095,18.9588888888889,24.0822222222222,0.116,0.98663702081541,-2.23537111111111,19.2704406130268
mutant11_heat50C15min,0.096666666666667,17.9572222222222,21.8322222222222,0.1024,0.999024390243902,-1.75861955555555,17.1740190972222
mutant11_heat50C15min,0.094666666666667,15.2075,19.3331481481481,0.117161474618676,0.997067197254008,-1.72126681272504,14.6914061838776
mutant13_heat50C15min,0.091666666666667,19.7072222222222,24.5822222222222,0.106628571428571,0.986414019607658,-2.1033339047619,19.7258002858163
mutant13_heat50C15min,0.092,14.7075,19.3331481481481,0.114870233316636,0.999233467709512,-1.65196990518953,14.3811835102305
mutant16_heat50C15min,0.098666666666667,15.2075,19.3331481481481,0.116015513919971,0.99933992423207,-1.67644511809834,14.4501805099512
mutant16_heat50C15min,0.095333333333333,20.7072222222222,24.5822222222222,0.099885714285714,0.998643855077264,-2.00774615873016,20.1004335113145
WT_heat50C15min,0.105333333333333,19.9572222222222,24.5822222222222,0.103657142857143,0.996379367075576,-1.98628958730158,19.1621101310792
WT_heat50C15min,0.091333333333333,16.7072222222222,21.0822222222222,0.120685714285714,0.99882007308859,-2.02398971428571,16.7707481060606
mutant1_heat50C15min,0.108666666666667,15.2075,18.3329166666666,0.121151217707919,0.997060510133112,-1.75672184497113,14.5002409237551
mutant11_heat50C15min,0.070333333333333,16.2072222222222,21.5822222222222,0.1088,0.998858200894924,-1.87314577777778,17.2164133986928
mutant11_heat50C15min,0.098,14.9577777777778,19.5827314814815,0.120965785126949,0.992746441983236,-1.77734048858762,14.6929190491541
mutant13_heat50C15min,0.082,19.2083333333333,24.5822222222222,0.108342857142857,0.993394349383208,-2.13530819047619,19.7088045007032
mutant13_heat50C15min,0.087666666666667,14.4575,18.3329166666666,0.118185206573462,0.996442547681307,-1.69434621001073,14.3363645851696
mutant16_heat50C15min,0.097333333333333,14.9577777777778,19.3331481481481,0.119797099213778,0.996922560660588,-1.73638840015169,14.494411062935
mutant16_heat50C15min,0.077,19.7072222222222,24.5822222222222,0.097714285714286,0.999653574676308,-1.96320095238095,20.0912378167641
mutant32_heat50C15min,0.101333333333333,20.2072222222222,24.5822222222222,0.069828571428571,0.996696553718824,-1.33137479365079,19.0663329696308
mutant32_heat50C15min,,,12.5823611111111,0.017252234992466,0.942776801994238,-0.113573850648952,6.58313839908572
mutant32_heat50C15min,0.132666666666667,15.2075,20.5822222222222,0.179885714285714,0.986101963864469,-2.83878107936508,15.7810256953268
mutant32_heat50C15min,0.090333333333333,14.2075,18.8331481481481,0.113095208838886,0.998773583107131,-1.61760548957517,14.3030417131072
mutant32_heat50C15min,0.085666666666667,19.2083333333333,24.5822222222222,0.073257142857143,0.996755764542253,-1.3986566984127,19.0924276304385
mutant32_heat50C15min,0.094333333333333,14.7075,19.5827314814815,0.115931098915247,0.997850607456948,-1.67574758041036,14.454685551074
mutant32_heat50C15min,0.099,14.9577777777778,19.5827314814815,0.114787322789527,0.996757454178693,-1.65868265299879,14.450050865287
